54241,d3e1,D,Alpha 1,TDB Fire Alpha 1,Fire Dispatch,Fire,1
54242,d3e2,D,Bravo 1,TDB Fire Bravo 1,Fire Talk,Fire,1
54243,d3e3,D,Bravo 2,TDB Fire Bravo 2,Fire Talk,Fire,1
54248,d3e8,D,Bravo 3,TDB Fire Bravo 3,Fire Talk,Fire,1
54251,d3eb,D,Bravo 4,TDB Fire Bravo 4,Fire Talk,Fire,1
54261,d3f5,D,Bravo 5,TDB Fire Bravo 5,Fire Talk,Fire,1
54244,d3e4,D,Bravo 6,TDB Fire Bravo 6,Fire Talk,Fire,1
54129,d371,D,Bravo 7,TDB Fire Bravo 7,Fire Talk,Fire,1
54125,d36d,D,Bravo 8,TDB Fire Bravo 8,Fire Talk,Fire,1
